config_id,evaluation_stage,mode,k_tp,tp_anchor,tp_base_pct,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,p50_cell_sl_to_tp,p90_cell_sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp,_stage_score,_auc_metric,_cid,_stable_id
CFGF9C58EE92D,stage1,optuna_s1_TF_long_H4,0.524148,0.034966,0.045,tp_pct,0.42,none,sqrt,0.3724019504204889,0.3724019504204889,0.36220292396760684,0.36220292396760684,0.0,1.8971744703622564,455913.782119751,0.1945249971001044,0.45191973088968795,0.35355527201020764,0.6464,0.4304,2.3232,2.3232,2.3232,0.921425,0.921425,1677.0,3896.0,30.0,2.147987,0.5818,False,False,False,5846.7744140625,8835.0,0.6617741272283532,0.06451,0.16791,0.36220292396760684,0.07261641546134487,0.3394870499213777,0.3394870499213777,False,0.6383819654021288,0.09489447875000002,0.09489447875000002,0.3293999999999999,0.9999895125718093,1.0,0.0,0.999999576220698,0.9997818837197839,0.8421631049703554,0.975778155065082,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.18164,0.1978,0.7368,0.18164,0.1978,0.7368,0.30667592574239144,0.0,0.0,1.0,False,1.0,12.0,0.975778155065082,0.4808192253112793,0.136713,,,0.3622,0.3724,0.3724,0.7259,0.7259,0.6647,0.6647,0.34396,0.34396,0.6464,2.148,2.148,4.9363,4.9363,2.9209,2.9209,1677.04313,6943.95687,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3394870499213777,0.6647,CFGF9C58EE92D,0.524148|0.034966|0.42
CFG72981F846A,stage1,optuna_s1_TF_long_H4,0.524148,0.041813,0.045,tp_pct,0.42,none,sqrt,0.3724019504204889,0.3724019504204889,0.36220292396760684,0.36220292396760684,0.0,1.8971744703622564,455913.782119751,0.1945249971001044,0.45191973088968795,0.35355527201020764,0.6464,0.4304,2.3232,2.3232,2.3232,0.921425,0.921425,1677.0,3896.0,30.0,2.147987,0.5818,False,False,False,5846.7744140625,8835.0,0.6617741272283532,0.06451,0.16791,0.36220292396760684,0.07261641546134487,0.3394870499213777,0.3394870499213777,False,0.6383819654021288,0.09489447875000002,0.09489447875000002,0.3293999999999999,0.9999895125718093,1.0,0.0,0.999999576220698,0.9997818837197839,0.8421631049703554,0.975778155065082,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.18164,0.1978,0.7368,0.18164,0.1978,0.7368,0.30667592574239144,0.0,0.0,1.0,False,1.0,12.0,0.975778155065082,0.4808192253112793,0.136713,,,0.3622,0.3724,0.3724,0.7259,0.7259,0.6647,0.6647,0.34396,0.34396,0.6464,2.148,2.148,4.9363,4.9363,2.9209,2.9209,1677.04313,6943.95687,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3394870499213777,0.6647,CFG72981F846A,0.524148|0.041813|0.42
CFGAFD347CFFB,stage1,optuna_s1_TF_long_H4,0.524148,0.05,0.045,tp_pct,0.42,none,sqrt,0.3724019504204889,0.3724019504204889,0.36220292396760684,0.36220292396760684,0.0,1.8971744703622564,455913.782119751,0.1945249971001044,0.45191973088968795,0.35355527201020764,0.6464,0.4304,2.3232,2.3232,2.3232,0.921425,0.921425,1677.0,3896.0,30.0,2.147987,0.5818,False,False,False,5846.7744140625,8835.0,0.6617741272283532,0.06451,0.16791,0.36220292396760684,0.07261641546134487,0.3394870499213777,0.3394870499213777,False,0.6383819654021288,0.09489447875000002,0.09489447875000002,0.3293999999999999,0.9999895125718093,1.0,0.0,0.999999576220698,0.9997818837197839,0.8421631049703554,0.975778155065082,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.18164,0.1978,0.7368,0.18164,0.1978,0.7368,0.30667592574239144,0.0,0.0,1.0,False,1.0,12.0,0.975778155065082,0.4808192253112793,0.136713,,,0.3622,0.3724,0.3724,0.7259,0.7259,0.6647,0.6647,0.34396,0.34396,0.6464,2.148,2.148,4.9363,4.9363,2.9209,2.9209,1677.04313,6943.95687,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3394870499213777,0.6647,CFGAFD347CFFB,0.524148|0.05|0.42
CFG5F1EEF68D1,stage1,optuna_s1_MR_short_H4,0.524148,0.041813,0.045,tp_pct,0.75,none,sqrt,0.35609923773122165,0.35609923773122165,0.33867484407752624,0.33867484407752624,0.0,1.8446012621820764,455500.7815361023,0.17822883358821076,0.3332406506325594,0.4885305157792298,0.5115,0.5348,1.8697,1.8697,1.8697,1.364228,1.364228,1282.0,2397.0,30.0,2.174861,0.8689,False,False,False,4757.38818359375,7379.0,0.6447199056232213,0.05694,0.16889,0.33867484407752624,0.034264786950792825,0.3394765128520387,0.3394765128520387,False,0.6531405934722407,0.1025305676388889,0.1025305676388889,0.35119999999999996,0.9999770914418756,1.0,0.0,0.9999999556366802,0.9998986384224285,0.9487356768670728,0.9747933324298685,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.18638,0.22487,0.8421,0.18638,0.22487,0.8421,0.29609740129348616,0.0,0.0,1.0,False,1.0,12.0,0.9747933324298685,0.48298996686935425,0.1177,,,0.33867,0.3561,0.3561,0.7175,0.7175,0.6756,0.6756,0.32052,0.32052,0.5115,2.1749,2.1749,5.6448,5.6448,3.203,3.203,1282.00839,5910.99161,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3394765128520387,0.6756,CFG5F1EEF68D1,0.524148|0.041813|0.75
CFG432D55DEE6,stage1,optuna_s1_TF_long_H4,1.6,0.024452,0.015678007384013395,tp_pct,0.65,none,sqrt,0.3330963509730369,0.3330963509730369,0.2910679233285555,0.2910679233285555,0.0,2.1026078105782617,489320.3675746918,0.19442492386975874,0.31283672991332867,0.49273834621691265,0.5073,0.6215,1.609,1.609,1.609,1.3174,1.3174,1660.0,2671.0,30.0,2.115498,0.7639,False,False,False,5613.88232421875,8677.0,0.6469842484981848,0.05998,0.16384,0.2910679233285555,0.013746493541004753,0.33879673107824304,0.33879673107824304,False,0.6445887131950402,0.09615038222222225,0.09615038222222225,0.3236000000000001,0.9999883631449088,1.0,0.0,0.9999959128181639,0.9997860524216311,0.9421145717537853,0.9839806384695171,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19018,0.2138,0.7895,0.19018,0.2138,0.7895,0.22759695219631748,0.0,0.0,1.0,False,1.0,12.0,0.9839806384695171,0.4935491383075714,0.094781,,,0.29107,0.3331,0.3331,0.7018,0.7018,0.6618,0.6618,0.34084,0.34084,0.5073,2.1155,2.1155,4.953,4.953,2.6376,2.6376,1659.9579600000002,6878.042039999999,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.015678007384013395, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015678007384013395, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.33879673107824304,0.6618,CFG432D55DEE6,1.6|0.024452|0.65
CFGA926DF0C36,stage1,optuna_s1_TF_short_H4,1.102973,0.020448,0.019018769514762626,tp_pct,0.65,none,sqrt,0.37171392292795324,0.37171392292795324,0.3293127557499196,0.3293127557499196,0.0,2.226946218140184,483957.6184749603,0.24437825763216678,0.327475800446761,0.42814594192107225,0.5719,0.7462,1.34,1.34,1.34,1.397409,1.397409,1641.0,2199.0,30.0,2.000624,0.7813,False,False,False,4902.9814453125,7024.0,0.6980326659043992,0.06499,0.19731,0.3293127557499196,0.04906970615864423,0.33825437518458024,0.33825437518458024,False,0.6605094435742404,0.13343332875000002,0.13343332875000002,0.3802000000000001,0.999998076440791,1.0,0.0,0.999953407739571,0.9996600045688904,0.952974763082078,0.956007972665148,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20054,0.19654,0.8947,0.20054,0.19654,0.8947,0.26928046876786366,0.0,0.0,1.0,False,1.0,12.0,0.956007972665148,0.49745458364486694,0.109584,,,0.32931,0.37171,0.37171,0.7283,0.7283,0.6901,0.6901,0.39484,0.39484,0.5719,2.0006,2.0006,4.5673,4.5673,2.3334,2.3334,1641.0117,5073.9883,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.019018769514762626, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.019018769514762626, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.33825437518458024,0.6901,CFGA926DF0C36,1.102973|0.020448|0.65
CFG388ED7A9FA,stage1,optuna_s1_TF_long_H2,1.328441,0.024452,0.01888289492301234,tp_pct,0.42,none,sqrt,0.43896193434185304,0.43896193434185304,0.37479330202261857,0.37479330202261857,0.0,2.1444946481713187,499565.7205581665,0.18840943301555443,0.3393125940792775,0.4722779729051681,0.5277,0.5553,1.8009,1.8009,1.8009,1.246625,1.246625,1502.0,2705.0,30.0,2.559776,0.6747,False,False,False,5173.48291015625,9330.0,0.5544997760081726,0.05352,0.1739,0.37479330202261857,0.04322077146034266,0.3370615696654685,0.3370615696654685,False,0.6799128339507537,0.09082949722222222,0.09082949722222222,0.44900000000000007,0.9999997145883559,1.0,0.0,0.9999996820122505,0.9998243377504269,0.9305084699330789,0.8544480171489818,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15908,0.16878,0.7368,0.15908,0.16878,0.7368,0.3218537474084379,0.0,0.0,1.0,False,1.0,12.0,0.8544480171489818,0.5099931955337524,0.120976,,,0.37479,0.43896,0.43896,0.7695,0.7695,0.7245,0.7245,0.45208,0.45208,0.5277,2.5598,2.5598,5.1269,5.1269,2.9568,2.9568,1502.00452,6469.9954800000005,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.01888289492301234, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.01888289492301234, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3370615696654685,0.7245,CFG388ED7A9FA,1.328441|0.024452|0.42
CFGBAC40CDFB2,stage1,optuna_s1_TF_long_H2,1.6,0.024452,0.015678007384013395,tp_pct,0.42,none,sqrt,0.438962017502371,0.438962017502371,0.3747933980747697,0.3747933980747697,0.0,2.1444946481713187,499565.7205581665,0.18840943301555443,0.3393125940792775,0.4722779729051681,0.5277,0.5553,1.8009,1.8009,1.8009,1.246625,1.246625,1502.0,2705.0,30.0,2.559776,0.6747,False,False,False,5173.48291015625,9330.0,0.5544997760081726,0.05352,0.1739,0.3747933980747697,0.04322080722283579,0.3370615696654685,0.3370615696654685,False,0.6799128339507537,0.09082949722222222,0.09082949722222222,0.44900000000000007,0.9999997145883559,1.0,0.0,0.9999996820122505,0.9998243377504269,0.9305084699330789,0.8544480171489818,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15908,0.16878,0.7368,0.15908,0.16878,0.7368,0.3218537468082717,0.0,0.0,1.0,False,1.0,12.0,0.8544480171489818,0.5099931955337524,0.120976,,,0.37479,0.43896,0.43896,0.7695,0.7695,0.7245,0.7245,0.45208,0.45208,0.5277,2.5598,2.5598,5.1269,5.1269,2.9568,2.9568,1502.00452,6469.9954800000005,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.015678007384013395, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015678007384013395, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3370615696654685,0.7245,CFGBAC40CDFB2,1.6|0.024452|0.42
CFG647BBE5246,stage1,optuna_s1_MR_short_H4,0.524148,0.020448,0.04002150016408777,tp_pct,0.42,none,sqrt,0.36664676650412165,0.36664676650412165,0.41121702796149545,0.41121702796149545,0.0,1.599358662080917,416819.5128440857,0.1741993415145166,0.5384615384615384,0.2873391200239449,0.7127,0.3235,3.0911,3.0911,3.0911,0.82219,0.82219,1164.0,3598.0,30.0,2.229332,0.6199,False,False,False,4649.40283203125,7023.0,0.6620251789877901,0.0539,0.17383,0.41121702796149545,0.10695660783996455,0.33676223955959095,0.33676223955959095,False,0.6299593177414929,0.10092758097222225,0.10092758097222225,0.3104,0.9999864618644585,1.0,0.0,0.9999997694626468,0.9998724537272468,0.7991493241741575,0.951445251317101,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17454,0.20377,0.9474,0.17454,0.20377,0.9474,0.3294655363512558,0.0,0.0,1.0,False,1.0,12.0,0.951445251317101,0.450872540473938,0.159968,,,0.41122,0.36665,0.36665,0.7298,0.7298,0.6552,0.6552,0.3363,0.3363,0.7127,2.2293,2.2293,5.4223,5.4223,2.997,2.997,1164.0044,5517.9956,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.04002150016408777, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.04002150016408777, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.33676223955959095,0.6552,CFG647BBE5246,0.524148|0.020448|0.42
CFG9379B7273F,stage1,optuna_s1_TF_short_H4,1.6,0.0143,0.012,tp_pct,0.42,none,sqrt,0.37604586208374763,0.37604586208374763,0.36522256821562904,0.36522256821562904,0.0,1.98085084192904,450866.60981178284,0.24910277324632954,0.4471451876019576,0.3037520391517129,0.6962,0.5571,1.795,1.795,1.795,1.054613,1.054613,1527.0,2741.0,30.0,1.940476,0.635,False,False,False,4382.98046875,6725.0,0.6517443076208178,0.07744,0.16678,0.36522256821562904,0.0843966381552422,0.3364188373534728,0.3364188373534728,False,0.639571279493175,0.0973472038888889,0.0973472038888889,0.3264,0.9999950822854939,1.0,0.0,0.9999965282596756,0.9996458458812801,0.8866739546053304,0.9115241635687732,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20497,0.19671,0.7368,0.20497,0.19671,0.7368,0.2930564769178319,0.0,0.0,1.0,False,1.0,12.0,0.9115241635687732,0.4748908579349518,0.13037,,,0.36522,0.37605,0.37605,0.7226,0.7226,0.6632,0.6632,0.36668,0.36668,0.6962,1.9405,1.9405,4.5348,4.5348,2.658,2.658,1526.983,4603.017,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3364188373534728,0.6632,CFG9379B7273F,1.6|0.0143|0.42
CFGB097A2F75A,stage1,optuna_s1_TF_long_H4,1.328441,0.020448,0.01579083246301964,tp_pct,0.42,none,sqrt,0.38306258344195143,0.38306258344195143,0.3716140501324203,0.3716140501324203,0.0,1.9383780680376936,455814.2423629761,0.22631578947368422,0.46066481994459835,0.31301939058171746,0.687,0.4913,2.0355,2.0355,2.0355,1.016441,1.016441,1634.0,3326.0,30.0,2.012432,0.6208,False,False,False,4905.14306640625,7604.0,0.6450740487120266,0.06024,0.16,0.3716140501324203,0.08376103373967633,0.3360271737089867,0.3360271737089867,False,0.6358077578756004,0.09148415555555556,0.09148415555555556,0.3138000000000001,0.9999954071049368,1.0,0.0,0.9999998274282778,0.9997156733267786,0.8752879571086793,0.9495002630194634,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19657,0.20217,0.7895,0.19657,0.20217,0.7895,0.3158447755485517,0.0,0.0,1.0,False,1.0,12.0,0.9495002630194634,0.4807017743587494,0.138893,,,0.37161,0.38306,0.38306,0.7239,0.7239,0.6569,0.6569,0.36873,0.36873,0.687,2.0124,2.0124,4.7125,4.7125,3.0332,3.0332,1634.0303999999999,5585.9696,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.01579083246301964, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.01579083246301964, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3360271737089867,0.6569,CFGB097A2F75A,1.328441|0.020448|0.42
CFGC0DA401A59,stage1,optuna_s1_TF_short_H4,1.328441,0.0143,0.012,tp_pct,0.42,none,sqrt,0.4019981131874837,0.4019981131874837,0.3822556539897247,0.3822556539897247,0.0,2.2007779060012784,448305.4578304291,0.2990184342829782,0.4522384486473546,0.24874311706966723,0.7513,0.6612,1.5124,1.5124,1.5124,1.156711,1.156711,1249.0,1889.0,30.0,1.868297,0.6938,False,False,False,3317.995361328125,5401.0,0.6143298206495325,0.09349,0.20468,0.3822556539897247,0.09859302218747477,0.33539334935253806,0.33539334935253806,False,0.6481331019603098,0.12948796222222225,0.12948796222222225,0.3528,0.999999363745163,1.0,0.0,0.999998730964575,0.9994902203843156,0.9125029550655007,0.7733753008702092,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19604,0.12912,0.7368,0.19604,0.12912,0.7368,0.29105825060154156,0.0,0.0,1.0,False,1.0,12.0,0.7733753008702092,0.46706297993659973,0.125105,,,0.38226,0.402,0.402,0.7343,0.7343,0.6764,0.6764,0.42803,0.42803,0.7513,1.8683,1.8683,4.2547,4.2547,2.7838,2.7838,1249.00654,2927.9934599999997,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.33539334935253806,0.6764,CFGC0DA401A59,1.328441|0.0143|0.42
